signal,group,source_kind,sample_count,valid_fraction,p05,p50,p95,range_p95_p05,step95_standardized
mp_body.wrist_mid.y,arms_measure_only,mp_body,1322,1.0,16.307491378004737,30.73730828599156,44.76080699292198,28.45331561491724,0.046723344612840445
mp_body.wrist_mid.z,arms_measure_only,mp_body,1322,1.0,2.767321522696875,27.663051709532738,69.7046545147896,66.93733299209272,0.050881634743975904
mp_norm.ankle_mid.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.608250580728054,0.6143081188201904,0.6214752569794655,0.013224676251411438,0.046141659708865294
mp_norm.ankle_mid.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.7102962732315063,0.712463840842247,0.7143215164542198,0.0040252432227134705,0.06767716965381415
mp_norm.ankle_mid.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.21126208826899529,0.3138224855065346,0.5919469371438026,0.38068484887480736,0.029384944184622206
mp_norm.ear_mid.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5543724671006203,0.5629753172397614,0.5681291595101357,0.01375669240951538,0.039843543516219736
mp_norm.ear_mid.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3322724848985672,0.33807601779699326,0.34295831993222237,0.010685835033655167,0.04754653808650426
mp_norm.ear_mid.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.5313608571887016,-0.29573854804039,-0.022610570478718728,0.5087502867099829,0.0328202408277703
mp_norm.ear_width,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.05529520440165881,0.06023015004902965,0.07131270304816241,0.0160174986465036,0.10669128896653682
mp_norm.hip_mid.x,pelvis,mp_norm,1316,0.9954614220877458,0.5857409909367561,0.5903041660785675,0.59798613935709,0.012245148420333862,0.03095923617415345
mp_norm.hip_mid.y,pelvis,mp_norm,1316,0.9954614220877458,0.5269060805439949,0.5345214158296585,0.5373675525188446,0.010461471974849701,0.041627074705419397
mp_norm.hip_mid.z,pelvis,mp_norm,1316,0.9954614220877458,8.722883649170399e-06,5.212589167058468e-05,0.00018717156490311027,0.00017844868125393987,0.02615694493145992
mp_norm.hip_width,pelvis,mp_norm,1316,0.9954614220877458,0.09068947883463581,0.0944608230973896,0.10264385086985126,0.011954372035215446,0.044197770207500084
mp_norm.left_ankle.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.6470950990915298,0.6556305885314941,0.6706055104732513,0.023510411381721497,0.044689011045427114
mp_norm.left_ankle.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.7069353014230728,0.7102102339267731,0.713835671544075,0.006900370121002197,0.0648377372180808
mp_norm.left_ankle.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.2187279462814331,0.3306250274181366,0.6036562472581863,0.38492830097675323,0.031529545351344085
mp_norm.left_ankle_lift_from_hips,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.21870739053701982,0.3306054453132674,0.6034630759386346,0.38475568540161476,0.03153607426736231
mp_norm.left_ear.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5795362889766693,0.5923394858837128,0.597164660692215,0.017628371715545654,0.037696066000574784
mp_norm.left_ear.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.33257748931646347,0.33795882761478424,0.3446919023990631,0.01211441308259964,0.03989276548322877
mp_norm.left_ear.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.5177811682224274,-0.2909040004014969,-0.011761441361159086,0.5060197268612683,0.034442255493291205
mp_norm.left_elbow.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.6774907410144806,0.6907093524932861,0.7805290669202805,0.10303832590579987,0.043123133980304484
mp_norm.left_elbow.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.345854714512825,0.44550222158432007,0.46528417617082596,0.11942946165800095,0.045299684314301744
mp_norm.left_elbow.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.44505687057971954,-0.22917024046182632,-0.0822569765150547,0.36279989406466484,0.057967751893950765
mp_norm.left_eye.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5689449310302734,0.5816484093666077,0.5880161970853806,0.019071266055107117,0.03290539289339148
mp_norm.left_eye.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3286704495549202,0.33432118594646454,0.34078168869018555,0.01211123913526535,0.04712591423296705
mp_norm.left_eye.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7208027243614197,-0.45048995316028595,-0.17404833063483238,0.5467543937265873,0.03234753234972146
mp_norm.left_eye_inner.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5631657391786575,0.5755409896373749,0.5828004032373428,0.019634664058685303,0.03416025378322181
mp_norm.left_eye_inner.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3283015638589859,0.33460699021816254,0.3402431160211563,0.01194155216217041,0.04974469168338771
mp_norm.left_eye_inner.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7206479161977768,-0.45030471682548523,-0.17399493232369423,0.5466529838740826,0.032348032308861206
mp_norm.left_eye_outer.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5747683048248291,0.5872646868228912,0.5934697389602661,0.01870143413543701,0.03469425480784554
mp_norm.left_eye_outer.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3289489597082138,0.3341112285852432,0.3411985710263252,0.01224961131811142,0.04470976786903591
mp_norm.left_eye_outer.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7209616154432297,-0.45054545998573303,-0.17396557703614235,0.5469960384070873,0.03235892586122128
mp_norm.left_foot_index.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.6600223481655121,0.6692547500133514,0.6812679916620255,0.021245643496513367,0.0652113137383212
mp_norm.left_foot_index.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.7426829189062119,0.7474344074726105,0.7517489641904831,0.00906604528427124,0.059631302472666584
mp_norm.left_foot_index.z,arms_measure_only,mp_norm,1316,0.9954614220877458,0.026327953208237886,0.17438429594039917,0.42778390645980835,0.40145595325157046,0.03584737878079504
mp_norm.left_forearm_length,arms_measure_only,mp_norm,1316,0.9954614220877458,0.09684853460968068,0.22277506008026693,0.40366164639896496,0.3068131117892843,0.04436042257597442
mp_norm.left_heel.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.6371382772922516,0.6443942487239838,0.6577083617448807,0.02057008445262909,0.043975993074646766
mp_norm.left_heel.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.7139939516782761,0.7179038524627686,0.7222602963447571,0.008266344666481018,0.06144516850084274
mp_norm.left_heel.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.22986287623643875,0.3489603102207184,0.632205456495285,0.4023425802588463,0.03182590441411201
mp_norm.left_hip.x,pelvis,mp_norm,1316,0.9954614220877458,0.6326246410608292,0.6374382078647614,0.6444155126810074,0.011790871620178223,0.0348264566419638
mp_norm.left_hip.y,pelvis,mp_norm,1316,0.9954614220877458,0.5246334820985794,0.5329463183879852,0.5360542386770248,0.011420756578445435,0.04138595104079407
mp_norm.left_hip.z,pelvis,mp_norm,1316,0.9954614220877458,-0.015758483670651913,-0.004307770868763328,0.01828768290579319,0.0340461665764451,0.03754962860117407
mp_norm.left_index.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.6684578359127045,0.7260000705718994,0.909347802400589,0.24088996648788452,0.024006034448416307
mp_norm.left_index.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.2650201916694641,0.4281068742275238,0.5398283898830414,0.27480819821357727,0.047821041308495474
mp_norm.left_index.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.8879840523004532,-0.5974323451519012,-0.2602534666657448,0.6277305856347084,0.050844215760627295
mp_norm.left_knee.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.6405200511217117,0.6444118320941925,0.6501973122358322,0.009677261114120483,0.03561769551760775
mp_norm.left_knee.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.627531960606575,0.6319525241851807,0.6340256333351135,0.006493672728538513,0.05087761569404954
mp_norm.left_knee.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,-0.005607537925243378,0.06091727316379547,0.21950848773121834,0.22511602565646172,0.03201432227884558
mp_norm.left_knee_lift_from_hips,lower_body_measure_only,mp_norm,1316,0.9954614220877458,-0.005636188201606274,0.06084313557948917,0.2193070916691795,0.22494327987078577,0.03203570248012789
mp_norm.left_pinky.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.6751615107059479,0.7381964325904846,0.9094573259353638,0.2342958152294159,0.0251319091138859
mp_norm.left_pinky.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.2693573981523514,0.4326936900615692,0.5393575429916382,0.2700001448392868,0.04784442401330774
mp_norm.left_pinky.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.9140791893005371,-0.5813169777393341,-0.20855620503425598,0.7055229842662811,0.0488744023202728
mp_norm.left_shoulder.x,shoulders,mp_norm,1316,0.9954614220877458,0.6208115369081497,0.6539726257324219,0.6574063748121262,0.03659483790397644,0.03479350022273454
mp_norm.left_shoulder.y,shoulders,mp_norm,1316,0.9954614220877458,0.38140878826379776,0.39076074957847595,0.3950141444802284,0.013605356216430664,0.0481553929729256
mp_norm.left_shoulder.z,shoulders,mp_norm,1316,0.9954614220877458,-0.3702099025249481,-0.17865588515996933,0.027378272265195847,0.39758817479014397,0.03550102611094836
mp_norm.left_shoulder_lift_from_hips,shoulders,mp_norm,1316,0.9954614220877458,-0.37030073654023,-0.1787406454095617,0.027314069244312122,0.3976148057845421,0.035501533048741964
mp_norm.left_thumb.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.666142612695694,0.7185073494911194,0.8982367366552353,0.23209412395954132,0.025457246420404527
mp_norm.left_thumb.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.2699716240167618,0.4282112717628479,0.533797562122345,0.2638259381055832,0.04737337503365565
mp_norm.left_thumb.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.8348889946937561,-0.5346453785896301,-0.20153378322720528,0.6333552114665508,0.04847242091793137
mp_norm.left_upper_arm_length,arms_measure_only,mp_norm,1316,0.9954614220877458,0.09515365144350289,0.13463409485967337,0.3605678436341123,0.2654141921906094,0.04904928789552542
mp_norm.left_wrist.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.6769049316644669,0.7244400978088379,0.8821989893913269,0.20529405772686005,0.027418059205848937
mp_norm.left_wrist.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.28318316489458084,0.4328182190656662,0.5209919363260269,0.23780877143144608,0.04786077690648328
mp_norm.left_wrist.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.8279649317264557,-0.5158800482749939,-0.1780046932399273,0.6499602384865284,0.04755162469189317
mp_norm.mouth_left.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5615578442811966,0.5798803269863129,0.585877537727356,0.024319693446159363,0.030803882438649864
mp_norm.mouth_left.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3476435914635658,0.35352349281311035,0.3582137003540993,0.010570108890533447,0.04903404252919579
mp_norm.mouth_left.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.6623796969652176,-0.4075755774974823,-0.14351892843842506,0.5188607685267925,0.031662183714896694
mp_norm.mouth_right.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.53777776658535,0.5555079281330109,0.5620156824588776,0.024237915873527527,0.0334333592158758
mp_norm.mouth_right.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3460983633995056,0.3526518791913986,0.35749512910842896,0.01139676570892334,0.053763218727445786
mp_norm.mouth_right.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.6694152802228928,-0.4116312265396118,-0.14954373612999916,0.5198715440928936,0.0318411619529085
mp_norm.nose.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5507461428642273,0.5662538707256317,0.5746863186359406,0.023940175771713257,0.03569131792769562
mp_norm.nose.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3361142575740814,0.344220295548439,0.34907522052526474,0.012960962951183319,0.05305798891808476
mp_norm.nose.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7450720965862274,-0.47021616995334625,-0.2046063244342804,0.540465772151947,0.03278211076887581
mp_norm.right_ankle.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.5685923993587494,0.572243720293045,0.5764029026031494,0.007810503244400024,0.054020001755209344
mp_norm.right_ankle.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.7125252783298492,0.7147958874702454,0.7166332751512527,0.004107996821403503,0.04743999448642091
mp_norm.right_ankle.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.20813412964344025,0.2988949120044708,0.5891365110874176,0.38100238144397736,0.032423707215992796
mp_norm.right_ankle_lift_from_hips,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.20807671872898936,0.29887826877529733,0.5889519176562317,0.3808751989272423,0.03241761360023111
mp_norm.right_ear.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5280589312314987,0.5344393849372864,0.5391139835119247,0.011055052280426025,0.050737843244030106
mp_norm.right_ear.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.33195386081933975,0.3380923420190811,0.3428049460053444,0.010851085186004639,0.05480195110161437
mp_norm.right_ear.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.5412378460168839,-0.300644651055336,-0.03676583431661129,0.5044720117002726,0.033997380462398696
mp_norm.right_elbow.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.35639170557260513,0.47121362388134,0.4896310269832611,0.13323932141065598,0.02558771898284401
mp_norm.right_elbow.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.3713906779885292,0.4595441222190857,0.4770432636141777,0.1056525856256485,0.042483785775486636
mp_norm.right_elbow.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.6230112314224243,-0.29418136179447174,-0.15811920166015625,0.46489202976226807,0.04874863999331245
mp_norm.right_eye.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5425340682268143,0.5494837462902069,0.5569345206022263,0.014400452375411987,0.04943925794548413
mp_norm.right_eye.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.32710421830415726,0.334484726190567,0.33913160115480423,0.012027382850646973,0.054297870020715
mp_norm.right_eye.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7263755351305008,-0.4529436379671097,-0.17925181612372398,0.5471237190067768,0.032245831537637604
mp_norm.right_eye_inner.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5482441484928131,0.5558476448059082,0.5641893446445465,0.0159451961517334,0.04412894929649066
mp_norm.right_eye_inner.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.32720401883125305,0.33459897339344025,0.33923935145139694,0.01203533262014389,0.05425284225448896
mp_norm.right_eye_inner.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7260798215866089,-0.45277927815914154,-0.17909014225006104,0.5469896793365479,0.03225340101584793
mp_norm.right_eye_outer.x,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.5364154875278473,0.5433528423309326,0.5502468049526215,0.01383131742477417,0.051088769279167036
mp_norm.right_eye_outer.y,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,0.3271182104945183,0.3344973623752594,0.3390278071165085,0.011909596621990204,0.05444450630880979
mp_norm.right_eye_outer.z,head_mp_diagnostic,mp_norm,1316,0.9954614220877458,-0.7264424711465836,-0.4529518485069275,-0.17924713715910912,0.5471953339874744,0.03223887179002517
mp_norm.right_foot_index.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.535614550113678,0.5404824912548065,0.5481706261634827,0.012556076049804688,0.04459877715327357
mp_norm.right_foot_index.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.7517186105251312,0.7535935342311859,0.7556775659322739,0.003958955407142639,0.06525419582130446
mp_norm.right_foot_index.z,arms_measure_only,mp_norm,1316,0.9954614220877458,0.023491003084927797,0.14004212617874146,0.4099900722503662,0.3864990691654384,0.03340033349934489
mp_norm.right_forearm_length,arms_measure_only,mp_norm,1316,0.9954614220877458,0.103887531097335,0.24522294024804803,0.36923457673245813,0.2653470456351231,0.05960239457754822
mp_norm.right_heel.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.5734962821006775,0.5783629715442657,0.5910227000713348,0.01752641797065735,0.029238431597938392
mp_norm.right_heel.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.7211865484714508,0.723870724439621,0.7261313647031784,0.0049448162317276,0.042648135703544754
mp_norm.right_heel.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.21828949823975563,0.3137494772672653,0.6188332140445709,0.4005437158048153,0.03217524233949295
mp_norm.right_hip.x,pelvis,mp_norm,1316,0.9954614220877458,0.5385341495275497,0.5429642498493195,0.5518567562103271,0.013322606682777405,0.02795143529832842
mp_norm.right_hip.y,pelvis,mp_norm,1316,0.9954614220877458,0.5290209203958511,0.5360120832920074,0.5389018803834915,0.00988095998764038,0.04176082038908157
mp_norm.right_hip.z,pelvis,mp_norm,1316,0.9954614220877458,-0.01810496300458908,0.004408738808706403,0.015920881181955338,0.03402584418654442,0.037250281730064005
mp_norm.right_index.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.21999063342809677,0.4897242337465286,0.5425316542387009,0.3225410208106041,0.017265371151227955
mp_norm.right_index.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.2939523234963417,0.43571268022060394,0.5543626099824905,0.26041028648614883,0.047481624415332074
mp_norm.right_index.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.9655178487300873,-0.6573261022567749,-0.335105299949646,0.6304125487804413,0.046444869755712305
mp_norm.right_knee.x,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.548701137304306,0.5547462105751038,0.5633977502584457,0.01469661295413971,0.030090654413128994
mp_norm.right_knee.y,lower_body_measure_only,mp_norm,1316,0.9954614220877458,0.627777174115181,0.6326683461666107,0.6347983032464981,0.007021129131317139,0.039971985228575126
mp_norm.right_knee.z,lower_body_measure_only,mp_norm,1316,0.9954614220877458,-0.00560618715826422,0.05607832036912441,0.2180408574640751,0.2236470446223393,0.025250243870939226
mp_norm.right_knee_lift_from_hips,lower_body_measure_only,mp_norm,1316,0.9954614220877458,-0.00565031124278903,0.05602331188856624,0.21787135198246688,0.2235216632252559,0.025247006519486085
mp_norm.right_pinky.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.21879145130515099,0.4759826809167862,0.5398511588573456,0.3210597075521946,0.01678339373466306
mp_norm.right_pinky.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.29885655641555786,0.4440581649541855,0.5557867288589478,0.2569301724433899,0.0486253219699562
mp_norm.right_pinky.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-1.0059929490089417,-0.6527754962444305,-0.30206621438264847,0.7039267346262932,0.04535004951923561
mp_norm.right_shoulder.x,shoulders,mp_norm,1316,0.9954614220877458,0.4801674112677574,0.4858986735343933,0.5062501132488251,0.026082701981067657,0.03419610764630894
mp_norm.right_shoulder.y,shoulders,mp_norm,1316,0.9954614220877458,0.38593868166208267,0.39928917586803436,0.40404219925403595,0.018103517591953278,0.0414176728826457
mp_norm.right_shoulder.z,shoulders,mp_norm,1316,0.9954614220877458,-0.41606244444847107,-0.1974625140428543,-0.03475006856024265,0.3813123758882284,0.03718829275100939
mp_norm.right_shoulder_lift_from_hips,shoulders,mp_norm,1316,0.9954614220877458,-0.4162566767918179,-0.1975366041297093,-0.034784262999892235,0.38147241379192565,0.03718806731664843
mp_norm.right_thumb.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.2312050648033619,0.493665486574173,0.5417155176401138,0.31051045283675194,0.017286675073182097
mp_norm.right_thumb.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.30260220170021057,0.4358854740858078,0.5479779243469238,0.24537572264671326,0.048065979202139335
mp_norm.right_thumb.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.9144307523965836,-0.5900671780109406,-0.27580805122852325,0.6386227011680603,0.04556850179166909
mp_norm.right_upper_arm_length,arms_measure_only,mp_norm,1316,0.9954614220877458,0.0750323617263311,0.15389035545804397,0.42380367442628986,0.34877131269995876,0.043043660048701284
mp_norm.right_wrist.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.24961180984973907,0.4780001789331436,0.5293967127799988,0.2797849029302597,0.016308278307995264
mp_norm.right_wrist.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.319781169295311,0.4438050240278244,0.535372331738472,0.215591162443161,0.0482992419587453
mp_norm.right_wrist.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.9172110110521317,-0.5816087126731873,-0.2597842961549759,0.6574267148971558,0.04488971231546566
mp_norm.shoulder_lift_l_minus_r,shoulders,mp_norm,1316,0.9954614220877458,-0.018183622509241104,0.020860575139522552,0.1375122917816043,0.1556959142908454,0.04506828038737216
mp_norm.shoulder_mid.x,torso,mp_norm,1316,0.9954614220877458,0.5578206181526184,0.5688508525490761,0.5736559219658375,0.01583530381321907,0.04296232412250336
mp_norm.shoulder_mid.y,torso,mp_norm,1316,0.9954614220877458,0.38380222022533417,0.394428014755249,0.39936086162924767,0.015558641403913498,0.04323543376485186
mp_norm.shoulder_mid.z,torso,mp_norm,1316,0.9954614220877458,-0.3908383622765541,-0.18626483529806137,0.0006792405620217323,0.39151760283857584,0.036705714049368454
mp_norm.shoulder_width,shoulders,mp_norm,1316,0.9954614220877458,0.13741043596936198,0.17257999313425387,0.190728996536145,0.053318560566783024,0.052622152491276886
mp_norm.torso_forward_proxy,torso,mp_norm,1316,0.9954614220877458,-0.15087086334824562,-0.13914870470762253,-0.13431937992572784,0.016551483422517776,0.032182363062836936
mp_norm.torso_height,torso,mp_norm,1316,0.9954614220877458,-0.3910324372773175,-0.18638266692869365,0.0006003637390676886,0.3916328010163852,0.036705237205975676
mp_norm.torso_side_proxy,torso,mp_norm,1316,0.9954614220877458,-0.03605881333351135,-0.021483242511749268,-0.016355503350496292,0.01970330998301506,0.03832131451539561
mp_norm.wrist_mid.x,arms_measure_only,mp_norm,1316,0.9954614220877458,0.5632719341665506,0.6001177728176117,0.6211937591433525,0.05792182497680187,0.041411419912496375
mp_norm.wrist_mid.y,arms_measure_only,mp_norm,1316,0.9954614220877458,0.3023507595062256,0.4383454769849777,0.5275480896234512,0.22519733011722565,0.04822281364388197
mp_norm.wrist_mid.z,arms_measure_only,mp_norm,1316,0.9954614220877458,-0.8803291916847229,-0.5552654415369034,-0.22194846160709858,0.6583807300776243,0.043852655556336474
mp_world.ankle_mid.x,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.03495355835184455,0.06546992436051369,0.08136440860107541,0.04641085024923086,0.03679407478589955
mp_world.ankle_mid.y,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.6732597351074219,0.711874470114708,0.7318251803517342,0.058565445244312286,0.03267528958958319
mp_world.ankle_mid.z,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.115330102853477,0.20060040801763535,0.30729711800813675,0.19196701515465975,0.0312869713388092
mp_world.ear_mid.x,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.08081383910030127,-0.043054018169641495,-0.024297820404171944,0.05651601869612932,0.0330522764028569
mp_world.ear_mid.y,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.6675567328929901,-0.6454677134752274,-0.6172977238893509,0.05025900900363922,0.04351384966608111
mp_world.ear_mid.z,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.2663952261209488,-0.18892104178667068,-0.01918701408430934,0.24720821203663945,0.035750664468765674
mp_world.ear_width,head_mp_diagnostic,mp_world,1316,0.9954614220877458,0.12460145942641308,0.1369805761774151,0.14955392920267832,0.024952469776265238,0.040446318180700463
mp_world.hip_mid.x,pelvis,mp_world,1316,0.9954614220877458,-0.000416681170463562,-0.00035226717591285706,-0.00031528621912002563,0.00010139495134353638,0.03323903299287234
mp_world.hip_mid.y,pelvis,mp_world,1316,0.9954614220877458,-0.00033519194403197616,-0.0002662902697920799,-0.00022516038734465837,0.00011003155668731779,0.02721200067025414
mp_world.hip_mid.z,pelvis,mp_world,1316,0.9954614220877458,0.00012537697330117226,0.00019985588733106852,0.0002684854553081095,0.00014310848200693727,0.03259525296054437
mp_world.hip_width,pelvis,mp_world,1316,0.9954614220877458,0.1991963245769941,0.2004508680399384,0.21057275805460154,0.011376433477607445,0.005913207340790697
mp_world.left_ankle.x,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.11664856784045696,0.15664473921060562,0.1826184093952179,0.06596984155476093,0.03420376980293434
mp_world.left_ankle.y,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.6629087626934052,0.6959090232849121,0.7201207429170609,0.0572119802236557,0.034859644567124676
mp_world.left_ankle.z,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.11688423715531826,0.20323141664266586,0.3081161603331566,0.19123192317783833,0.03453482169031434
mp_world.left_ankle_lift_from_hips,lower_body_measure_only,mp_world,1316,0.9954614220877458,0.11662670629448257,0.20307372510433197,0.3078840470407158,0.19125734074623324,0.03451899360697598
mp_world.left_ear.x,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.019187947269529104,0.027955281548202038,0.04465677123516798,0.06384471850469708,0.033860928791844346
mp_world.left_ear.y,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.6756803542375565,-0.6501516103744507,-0.6205680817365646,0.05511227250099182,0.03965421863111806
mp_world.left_ear.z,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.2669275104999542,-0.18773435056209564,-0.013337887125089765,0.25358962337486446,0.03627981860968436
mp_world.left_elbow.x,arms_measure_only,mp_world,1316,0.9954614220877458,0.18056395649909973,0.22310732305049896,0.3469199314713478,0.16635597497224808,0.05265252416469942
mp_world.left_elbow.y,arms_measure_only,mp_world,1316,0.9954614220877458,-0.599420428276062,-0.30909502506256104,-0.2580554708838463,0.34136495739221573,0.050000780274162784
mp_world.left_elbow.z,arms_measure_only,mp_world,1316,0.9954614220877458,-0.26575233042240143,-0.12292956188321114,-0.07157205790281296,0.19418027251958847,0.052860400419224
mp_world.left_eye.x,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.056466651149094105,-0.027488866820931435,-0.0051270409021526575,0.05133961024694145,0.03876905812536881
mp_world.left_eye.y,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.6982520520687103,-0.6599301993846893,-0.6415308862924576,0.05672116577625275,0.051486762224441165
mp_world.left_eye.z,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.3654627427458763,-0.28991930186748505,-0.10577873885631561,0.2596840038895607,0.03526535412650589
mp_world.left_eye_inner.x,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.055951745249331,-0.027046730741858482,-0.004701764555647969,0.05124998069368303,0.03888247591027629
mp_world.left_eye_inner.y,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.6983366012573242,-0.6599397659301758,-0.6415657103061676,0.056770890951156616,0.05147820243947889
mp_world.left_eye_inner.z,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.3635557293891907,-0.2881394326686859,-0.10376919433474541,0.25978653505444527,0.03533084966818464
mp_world.left_eye_outer.x,head_mp_diagnostic,mp_world,1316,0.9954614220877458,-0.056075640954077244,-0.02708133589476347,-0.004687334760092199,0.051388306193985045,0.038811395591171804
