group,pair_kind,source,target,sample_count,valid_fraction,source_range_p95_p05,target_range_p95_p05,amplitude_ratio_target_over_source,corr_zero_lag,best_lag_seconds,corr_best_lag,best_abs_lag_seconds,corr_best_abs_lag,source_step95_standardized,target_step95_standardized,step95_ratio_target_over_source,measurement_only,stage_gate,mediapipe_advance_ms,flags
shoulders,stage2_shoulder_hint,mp_body.right_shoulder.z,fused.right.shoulder.z,1316,0.9954614220877458,3.2227224350999535,1.597901153564436,0.495823387134138,0.47651182883938153,-0.05853019654750824,0.7706039605180541,-0.05853019654750824,0.7706039605180541,0.06111490410207235,0.09618143803407381,1.573780396896874,False,pass,175.5906,
shoulders,stage2_shoulder_hint,mp_body.right_shoulder_lift_from_hips,fused.right.shoulder_lift_from_pelvis,1316,0.9954614220877458,3.2200363442115574,1.5979011535644574,0.4962369932367058,0.3583136847075101,-0.05853019654750824,0.6915502416268499,-0.05853019654750824,0.6915502416268499,0.06121749676160613,0.09618143803407253,1.5711429431461952,False,fail,175.5906,
torso,output_verification,fused.torso_height,manny.torso_height,1322,1.0,0.9966827626471968,0.0,0.0,nan,nan,nan,nan,nan,0.07449314218398326,0.0,0.0,False,fail,175.5906,flat_target;low_correlation;amplitude_mismatch
torso,stage1_torso_hint,mp_body.shoulder_mid.z,fused.chest.loc.z,1316,0.9954614220877458,3.292394982548572,0.9966827626471968,0.3027227194580664,0.4564740077321665,-0.05853019654750824,0.7267343655681247,-0.05853019654750824,0.7267343655681247,0.0629900374042983,0.07449314218398326,1.1826178432924697,False,fail,175.5906,
torso,stage1_torso_hint,mp_body.torso_forward_proxy,fused.torso_forward_proxy,1316,0.9954614220877458,19.62740306150784,6.74840114936884,0.34382547340679137,0.6415685136803069,-0.20485568791627884,0.6850656578220863,-0.20485568791627884,0.6850656578220863,0.03964777473697348,0.046199538349533276,1.1652492140107413,False,fail,175.5906,lag_over_100ms
torso,stage1_torso_hint,mp_body.torso_height,fused.torso_height,1316,0.9954614220877458,3.289206950536638,0.9966827626471968,0.3030161305248935,0.31234231378158767,-0.05853019654750824,0.629434404276258,-0.05853019654750824,0.629434404276258,0.06307468008216034,0.07449314218398326,1.181030836572605,False,fail,175.5906,low_correlation
torso,stage1_torso_hint,mp_body.torso_side_proxy,fused.torso_side_proxy,1316,0.9954614220877458,4.968054766033934,1.205842675599773,0.24271927995721632,-0.07987386850720624,nan,nan,-0.7608925551176071,-0.13070519799512553,0.035850885440820164,0.09551294905562402,2.6641726663429086,False,fail,175.5906,low_correlation;amplitude_mismatch
torso,stage1_torso_shape_raw_units,mp_world.shoulder_mid.z,fused.chest.loc.z,1313,0.9931921331316188,0.1979350325816608,0.9966827626471968,5.035403534419818,-0.10666285077467055,nan,nan,0.7607223279774189,-0.5603546746867123,0.04034081954263919,0.07449314218398326,1.8465946658630956,False,fail,175.5906,low_correlation;amplitude_mismatch
torso,stage1_torso_shape_raw_units,mp_world.torso_height,fused.torso_height,1313,0.9931921331316188,0.19791955833495425,0.9966827626471968,5.035797225054611,-0.10673049912055821,nan,nan,0.7607223279774189,-0.5604524639512108,0.040333752325654525,0.07449314218398326,1.8469182232916488,False,fail,175.5906,low_correlation;amplitude_mismatch
arms_measure_only,arm_conflict_measure_only,quest.left.elbow.x,mp_body.left_elbow.x,1316,0.9954614220877458,18.686498451232925,18.122367782199262,0.9698107876921992,0.8221362734469091,0.02926509827375412,0.8237337034599895,0.02926509827375412,0.8237337034599895,0.053335133048308336,0.04792580667922287,0.8985785530114649,True,measure_only_no_authority,175.5906,
arms_measure_only,arm_conflict_measure_only,quest.left.elbow.y,mp_body.left_elbow.y,1316,0.9954614220877458,33.27817182540895,19.734115728386275,0.5930048030258275,0.4695931543525893,-0.08779529482126236,0.5243372421759118,-0.08779529482126236,0.5243372421759118,0.053325875007070866,0.05353469860513712,1.0039159900899621,True,measure_only_no_authority,175.5906,
