space,landmark,group,valid_samples,valid_fraction,reliability_p50,visibility_p50,presence_p50,x_range_p95_p05,y_range_p95_p05,z_range_p95_p05
mp_world,right_hip,pelvis,1323,0.9962349397590361,0.9773003458976746,0.97794109582901,0.9779771566390991,0.09652246385812759,0.0976671116426587,0.04031122252345084
mp_world,left_knee,lower_body_measure_only,1323,0.9962349397590361,0.956062376499176,0.9586576223373413,0.9764453768730164,0.14460618444718418,0.39616862330585717,0.21052367081865667
mp_world,right_knee,lower_body_measure_only,1323,0.9962349397590361,0.9470311999320984,0.9498158097267151,0.9763076305389404,0.19314282797276974,0.7955474138259888,0.1449470017105341
mp_world,left_ankle,lower_body_measure_only,1323,0.9962349397590361,0.9419189095497131,0.9494502544403076,0.9726583361625671,0.43324665129184714,0.7142938381060958,0.24528706371784204
mp_world,right_ankle,lower_body_measure_only,1323,0.9962349397590361,0.9326279759407043,0.9382153153419495,0.9737187027931213,0.6222085602581501,1.0092926561832427,0.2856267593801021
mp_world,left_heel,lower_body_measure_only,1323,0.9962349397590361,0.6954163312911987,0.7040985822677612,0.9689547419548035,0.46905616223812097,0.7606635302305221,0.2427821524441242
mp_world,right_heel,lower_body_measure_only,1323,0.9962349397590361,0.6991655230522156,0.703906238079071,0.9720456004142761,0.6665858563035726,1.0372578144073485,0.29371334835886953
mp_world,left_foot_index,arms_measure_only,1323,0.9962349397590361,0.9170283675193787,0.9385240077972412,0.9579063057899475,0.5013811215758324,0.6182578694075345,0.3827955044806004
mp_world,right_foot_index,arms_measure_only,1323,0.9962349397590361,0.9094147086143494,0.9255422353744507,0.962864875793457,0.7697598770260811,0.9808507412672043,0.44380780756473537
mp_norm,nose,head_mp_diagnostic,1323,0.9962349397590361,0.9776603579521179,0.9783458709716797,0.9779143333435059,0.13817648887634276,0.09958567321300504,0.5347258329391479
mp_norm,left_eye_inner,head_mp_diagnostic,1323,0.9962349397590361,0.9770353436470032,0.9781139492988586,0.9775776863098145,0.14818841814994815,0.09000876247882839,0.5335445061326025
mp_norm,left_eye,head_mp_diagnostic,1323,0.9962349397590361,0.977027416229248,0.9781202077865601,0.9775660634040833,0.15096931755542736,0.08677579462528223,0.5334826856851577
mp_norm,left_eye_outer,head_mp_diagnostic,1323,0.9962349397590361,0.9770084023475647,0.9781032204627991,0.9775263071060181,0.15325363576412177,0.08386256396770475,0.5334681361913679
mp_norm,right_eye_inner,head_mp_diagnostic,1323,0.9962349397590361,0.976842999458313,0.9779853820800781,0.977484405040741,0.13583922684192634,0.09555076062679291,0.5186861127614975
mp_norm,right_eye,head_mp_diagnostic,1323,0.9962349397590361,0.9767955541610718,0.9779332876205444,0.9774647355079651,0.13064350783824902,0.09570702314376828,0.5186097949743271
mp_norm,right_eye_outer,head_mp_diagnostic,1323,0.9962349397590361,0.9767727851867676,0.9779375195503235,0.9774336814880371,0.12944274544715884,0.0957759499549865,0.5185786053538323
mp_norm,left_ear,head_mp_diagnostic,1323,0.9962349397590361,0.9764384627342224,0.9775962233543396,0.9774714112281799,0.1392423033714293,0.07073805034160613,0.4623685166239737
mp_norm,right_ear,head_mp_diagnostic,1323,0.9962349397590361,0.9762307405471802,0.9774796962738037,0.9774079918861389,0.1168446272611618,0.08718841373920438,0.39619127511978147
mp_norm,mouth_left,head_mp_diagnostic,1323,0.9962349397590361,0.9775554537773132,0.9782389998435974,0.977943480014801,0.13055361807346322,0.09574687182903285,0.5017104372382161
mp_norm,mouth_right,head_mp_diagnostic,1323,0.9962349397590361,0.9774109721183777,0.9781533479690552,0.9778872132301331,0.1170302003622053,0.10275901854038233,0.4869401797652243
mp_norm,left_shoulder,shoulders,1323,0.9962349397590361,0.9779267907142639,0.9784940481185913,0.9780586957931519,0.123786848783493,0.04704418480396266,0.32765084430575364
mp_norm,right_shoulder,shoulders,1323,0.9962349397590361,0.9775710105895996,0.9783517718315125,0.9778700470924377,0.06832222342491151,0.1250080168247223,0.27929819114506244
mp_norm,left_elbow,arms_measure_only,1323,0.9962349397590361,0.9609896540641785,0.9626876711845398,0.9767916202545166,0.13683408498764038,0.09915959239006045,0.2428535282611847
mp_norm,right_elbow,arms_measure_only,1323,0.9962349397590361,0.9398617744445801,0.9409612417221069,0.9773215651512146,0.10276499986648552,0.2066357016563416,0.2660210236907005
mp_norm,left_wrist,arms_measure_only,1323,0.9962349397590361,0.9358718395233154,0.940113365650177,0.9744917750358582,0.1382037103176117,0.1823749959468841,0.3767496824264525
mp_norm,right_wrist,arms_measure_only,1323,0.9962349397590361,0.9293211698532104,0.9325588345527649,0.9750096797943115,0.18767539262771604,0.2608464270830154,0.5562527433037748
mp_norm,left_pinky,arms_measure_only,1323,0.9962349397590361,0.8970254063606262,0.9028540849685669,0.9726851582527161,0.15347104072570794,0.20386277437210082,0.41628316044807434
mp_norm,right_pinky,arms_measure_only,1323,0.9962349397590361,0.8961518406867981,0.9010459780693054,0.9731869697570801,0.22436378300189969,0.26989916861057284,0.6128250449895848
mp_norm,left_index,arms_measure_only,1323,0.9962349397590361,0.9027227759361267,0.9079577326774597,0.9729759693145752,0.14031049609184254,0.20423137247562406,0.4641319707036018
mp_norm,right_index,arms_measure_only,1323,0.9962349397590361,0.9020872116088867,0.9068875908851624,0.9732560515403748,0.2299788534641265,0.266693577170372,0.6710436388850202
mp_norm,left_thumb,arms_measure_only,1323,0.9962349397590361,0.8975056409835815,0.9016912579536438,0.9736325144767761,0.13559337854385367,0.19711440503597266,0.39662312418222423
mp_norm,right_thumb,arms_measure_only,1323,0.9962349397590361,0.8958566784858704,0.8996922373771667,0.9739094972610474,0.21534529924392692,0.2644010365009308,0.5924387276172627
mp_norm,left_hip,pelvis,1323,0.9962349397590361,0.977576494216919,0.978131890296936,0.9780561923980713,0.23166980445384983,0.1533156454563141,0.0560532466508448
mp_norm,right_hip,pelvis,1323,0.9962349397590361,0.9773003458976746,0.97794109582901,0.9779771566390991,0.16161682903766628,0.18883560895919793,0.05586780523881314
mp_norm,left_knee,lower_body_measure_only,1323,0.9962349397590361,0.956062376499176,0.9586576223373413,0.9764453768730164,0.2538452178239822,0.2617736726999283,0.22639919361099597
mp_norm,right_knee,lower_body_measure_only,1323,0.9962349397590361,0.9470311999320984,0.9498158097267151,0.9763076305389404,0.2444997519254683,0.3353434681892395,0.18813093900680541
mp_norm,left_ankle,lower_body_measure_only,1323,0.9962349397590361,0.9419189095497131,0.9494502544403076,0.9726583361625671,0.3487878739833831,0.35052551329135895,0.32085853964090344
mp_norm,right_ankle,lower_body_measure_only,1323,0.9962349397590361,0.9326279759407043,0.9382153153419495,0.9737187027931213,0.3742034077644348,0.40348911285400385,0.46319564953446385
mp_norm,left_heel,lower_body_measure_only,1323,0.9962349397590361,0.6954163312911987,0.7040985822677612,0.9689547419548035,0.3491998940706253,0.3604911923408508,0.32080198228359225
mp_norm,right_heel,lower_body_measure_only,1323,0.9962349397590361,0.6991655230522156,0.703906238079071,0.9720456004142761,0.395733106136322,0.4004861086606979,0.4801423162221908
