signal,group,source_kind,sample_count,valid_fraction,p05,p50,p95,range_p95_p05,step95_standardized
mp_norm.ear_mid.y,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.3347316324710846,0.34264981746673584,0.41200026571750636,0.07726863324642175,0.013929900859145172
mp_norm.ear_mid.z,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,-0.5266483560204506,-0.3260411024093628,-0.09615750610828401,0.4304908499121666,0.03801743664333788
mp_norm.ear_width,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.04282732213091499,0.06626558113337064,0.11991151439010504,0.07708419225919005,0.03204375808759867
mp_norm.hip_mid.x,pelvis,mp_norm,1323,0.9962349397590361,0.37142601907253264,0.554172933101654,0.5672543555498123,0.19582833647727965,0.0033007840042091
mp_norm.hip_mid.y,pelvis,mp_norm,1323,0.9962349397590361,0.3693913802504539,0.5311031937599182,0.5397388398647308,0.17034745961427689,0.0028153423803873147
mp_norm.hip_mid.z,pelvis,mp_norm,1323,0.9962349397590361,-9.195571765303611e-05,6.790459156036377e-05,9.05958004295826e-05,0.00018255151808261872,0.031118822609905863
mp_norm.hip_width,pelvis,mp_norm,1323,0.9962349397590361,0.07478438157550166,0.10539381397417276,0.15424725507764708,0.07946287350214543,0.034819917506777924
mp_norm.left_ankle.x,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.30763215422630313,0.6411688327789307,0.6564200282096863,0.3487878739833831,0.02163907107511431
mp_norm.left_ankle.y,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.37392943203449247,0.7164912819862366,0.7244549453258514,0.35052551329135895,0.020713112989895307
mp_norm.left_ankle.z,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.05913199037313461,0.1998254507780075,0.26172654926776884,0.32085853964090344,0.03629211835097963
mp_norm.left_ankle_lift_from_hips,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.0590488432906568,0.19974839594215155,0.26163363787345584,0.32068248116411263,0.03640099476347911
mp_norm.left_ear.x,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.44084628820419314,0.5461291074752808,0.5800885915756224,0.1392423033714293,0.027575274875003136
mp_norm.left_ear.y,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.3357348293066025,0.3403804302215576,0.4064728796482086,0.07073805034160613,0.014825673727365951
mp_norm.left_ear.z,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,-0.578905975818634,-0.3407557010650635,-0.11653745919466027,0.4623685166239737,0.035844509060144206
mp_norm.left_elbow.x,arms_measure_only,mp_norm,1323,0.9962349397590361,0.5268763422966003,0.6539113521575928,0.6637104272842407,0.13683408498764038,0.009893169606589728
mp_norm.left_elbow.y,arms_measure_only,mp_norm,1323,0.9962349397590361,0.3716111958026886,0.46121543645858765,0.47077078819274903,0.09915959239006045,0.012523759154649301
mp_norm.left_elbow.z,arms_measure_only,mp_norm,1323,0.9962349397590361,-0.3748826652765274,-0.18362878262996674,-0.13202913701534272,0.2428535282611847,0.06345436455143738
mp_norm.left_eye.x,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.4168711632490158,0.5308811068534851,0.5678404808044432,0.15096931755542736,0.027545469277362237
mp_norm.left_eye.y,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.33230180740356446,0.33807826042175293,0.4190776020288467,0.08677579462528223,0.013339572502436297
mp_norm.left_eye.z,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,-0.687908136844635,-0.5091243386268616,-0.1544254511594774,0.5334826856851577,0.031443312704634
mp_norm.left_eye_inner.x,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.41211484670639037,0.5244172215461731,0.5603032648563385,0.14818841814994815,0.027880501929639978
mp_norm.left_eye_inner.y,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.3314875513315201,0.338724821805954,0.42149631381034847,0.09000876247882839,0.013306070615555726
mp_norm.left_eye_inner.z,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,-0.6878416359424591,-0.5089406967163086,-0.15429712980985658,0.5335445061326025,0.03144334625049648
mp_norm.left_eye_outer.x,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.42069120705127716,0.5373556613922119,0.5739448428153989,0.15325363576412177,0.027087111162086674
mp_norm.left_eye_outer.y,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.33241595327854156,0.33764898777008057,0.4162785172462463,0.08386256396770475,0.014042591284235089
mp_norm.left_eye_outer.z,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,-0.6879877209663391,-0.5091924667358398,-0.15451958477497116,0.5334681361913679,0.03143320532205965
mp_norm.left_foot_index.x,arms_measure_only,mp_norm,1323,0.9962349397590361,0.2741498231887817,0.6460389494895935,0.6621734023094177,0.38802357912063595,0.025443012251666137
mp_norm.left_foot_index.y,arms_measure_only,mp_norm,1323,0.9962349397590361,0.36983412504196167,0.7529928088188171,0.7620305001735688,0.3921963751316071,0.02279621377219534
mp_norm.left_foot_index.z,arms_measure_only,mp_norm,1323,0.9962349397590361,-0.19973563998937605,-0.017040597274899483,0.08547271192073819,0.28520835191011423,0.07643460032946166
mp_norm.left_forearm_length,arms_measure_only,mp_norm,1323,0.9962349397590361,0.031195445993808153,0.18266440355031602,0.20885660866352607,0.1776611626697179,0.045843412768617205
mp_norm.left_heel.x,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.305484738945961,0.6327852010726929,0.6546846330165863,0.3491998940706253,0.02243170151828283
mp_norm.left_heel.y,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.3744210958480835,0.724977433681488,0.7349122881889343,0.3604911923408508,0.019475156788847155
mp_norm.left_heel.z,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.04536048471927643,0.2101377248764038,0.2754414975643158,0.32080198228359225,0.03856272376512333
mp_norm.left_hip.x,pelvis,mp_norm,1323,0.9962349397590361,0.3753623992204666,0.6004229784011841,0.6070322036743164,0.23166980445384983,0.0033038192711136775
mp_norm.left_hip.y,pelvis,mp_norm,1323,0.9962349397590361,0.3814397037029266,0.5296235680580139,0.5347553491592407,0.1533156454563141,0.003328461128188827
mp_norm.left_hip.z,pelvis,mp_norm,1323,0.9962349397590361,-0.06972571536898613,-0.026042141020298004,-0.013672468718141324,0.0560532466508448,0.0319711366604517
mp_norm.left_index.x,arms_measure_only,mp_norm,1323,0.9962349397590361,0.5300572156906128,0.6533527970314026,0.6703677117824554,0.14031049609184254,0.01848423515608092
mp_norm.left_index.y,arms_measure_only,mp_norm,1323,0.9962349397590361,0.34630243480205536,0.5358756184577942,0.5505338072776794,0.20423137247562406,0.007211645133613204
mp_norm.left_index.z,arms_measure_only,mp_norm,1323,0.9962349397590361,-0.6325045049190521,-0.4655373990535736,-0.16837253421545031,0.4641319707036018,0.04909288117632461
mp_norm.left_knee.x,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.3658482998609543,0.6119683980941772,0.6196935176849365,0.2538452178239822,0.014689422897239282
mp_norm.left_knee.y,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.36550370156764983,0.6212919354438782,0.6272773742675781,0.2617736726999283,0.020569216940592213
mp_norm.left_knee.z,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.2129982590675354,-0.02764316461980343,0.01340093454346058,0.22639919361099597,0.030028323607253063
mp_norm.left_knee_lift_from_hips,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.21301731765270232,-0.027716790325939655,0.013307764008641216,0.22632508166134355,0.03002728423357233
mp_norm.left_pinky.x,arms_measure_only,mp_norm,1323,0.9962349397590361,0.5310508430004119,0.6667666435241699,0.6845218837261199,0.15347104072570794,0.017651255809733743
mp_norm.left_pinky.y,arms_measure_only,mp_norm,1323,0.9962349397590361,0.3478600800037384,0.5370802879333496,0.5517228543758392,0.20386277437210082,0.007391433806969308
mp_norm.left_pinky.z,arms_measure_only,mp_norm,1323,0.9962349397590361,-0.5863422155380249,-0.41326451301574707,-0.1700590550899506,0.41628316044807434,0.05505512006068096
